採樣時間,測站名稱,經度,緯度,一氧化碳,一氧化氮,二氧化氮,氮氧化物,臭氧,懸浮微粒,細懸浮微粒,二氧化硫,甲烷,非甲烷碳氫化合物,總碳氫化合物,風向,風速,溫度,相對濕度,空氣品質指標
2018-12-29 05:00:00,力行站,121.016270,24.766508,0.47,3.7,10.5,14.2,29.5,16.0,10.0,4.1,2.06,0.22,2.28,50.0,4.7,12.5,78.9,39.0
2018-12-29 05:00:00,興業站,120.989823,24.778000,0.45,0.8,4.2,4.9,37.0,19.0,13.0,2.8,2.09,0.12,2.21,47.0,3.4,12.3,78.1,40.0
2018-12-29 05:00:00,靜心湖站,121.01372,24.77834,0.54,0.6,3.1,8.8,37.5,21.0,13.0,1.0,2.04,0.24,2.28,33.2,2.6,12.7,76.4,40.0
2018-12-29 06:00:00,力行站,121.016270,24.766508,0.51,4.2,10.2,14.4,29.6,17.0,10.0,3.3,2.09,0.16,2.25,48.0,5.4,12.7,77.3,37.0
2018-12-29 06:00:00,興業站,120.989823,24.778000,0.45,0.7,4.7,5.4,35.4,14.0,14.0,2.7,2.11,0.13,2.24,48.0,3.1,12.2,78.4,41.0
2018-12-29 06:00:00,靜心湖站,121.01372,24.77834,0.55,0.6,3.3,14.2,36.6,19.0,13.0,0.8,2.07,0.24,2.31,33.7,2.5,12.6,76.7,40.0
2018-12-29 07:00:00,力行站,121.016270,24.766508,0.51,4.8,10.1,15.0,29.8,17.0,9.0,3.9,2.08,0.21,2.28,47.0,5.6,13.2,74.2,35.0
2018-12-29 07:00:00,興業站,120.989823,24.778000,0.48,1.3,6.5,7.8,33.1,18.0,12.0,2.2,2.12,0.13,2.26,45.0,3.3,12.8,76.3,41.0
2018-12-29 07:00:00,靜心湖站,121.01372,24.77834,0.57,0.6,4.3,14.4,35.4,17.0,12.0,0.7,2.07,0.23,2.3,36.3,2.7,12.8,75.6,39.0
2018-12-29 08:00:00,力行站,121.016270,24.766508,0.47,4.8,9.6,14.3,30.4,19.0,9.0,4.5,2.02,0.22,2.24,52.0,5.8,13.8,70.5,33.0
2018-12-29 08:00:00,興業站,120.989823,24.778000,0.5,1.7,6.5,8.3,33.0,23.0,11.0,2.9,2.11,0.14,2.26,50.0,3.6,13.8,71.3,40.0
2018-12-29 08:00:00,靜心湖站,121.01372,24.77834,0.59,1.3,4.9,15.0,35.0,17.0,10.0,0.5,2.06,0.25,2.31,33.0,2.5,13.4,72.1,39.0
2018-12-29 09:00:00,力行站,121.016270,24.766508,0.8,5.8,9.2,14.9,30.3,19.0,9.0,4.7,1.97,0.19,2.16,47.0,5.8,14.4,67.8,33.0
2018-12-29 09:00:00,興業站,120.989823,24.778000,0.54,2.4,7.2,9.5,32.2,18.0,12.0,2.9,2.09,0.12,2.21,55.0,3.9,14.6,67.2,40.0
2018-12-29 09:00:00,靜心湖站,121.01372,24.77834,0.6,1.6,5.0,14.3,35.2,17.0,8.0,1.0,2.03,0.25,2.28,35.8,2.6,14.1,68.4,36.0
2018-12-29 10:00:00,力行站,121.016270,24.766508,0.46,5.1,8.9,14.0,30.9,22.0,9.0,4.1,1.92,0.16,2.08,53.0,5.4,15.1,64.6,32.0
2018-12-29 10:00:00,興業站,120.989823,24.778000,0.57,2.7,6.5,9.2,34.1,18.0,9.0,2.5,2.03,0.12,2.15,50.0,4.3,15.1,63.8,38.0
2018-12-29 10:00:00,靜心湖站,121.01372,24.77834,0.59,1.9,4.8,14.9,35.3,18.0,11.0,2.6,1.97,0.26,2.23,33.4,3.2,14.4,66.2,36.0
2018-12-29 11:00:00,力行站,121.016270,24.766508,0.49,4.2,7.2,11.4,32.5,23.0,6.0,4.4,1.92,0.13,2.05,47.0,5.9,15.4,63.8,32.0
2018-12-29 11:00:00,興業站,120.989823,24.778000,0.57,2.2,5.6,7.8,35.3,20.0,9.0,2.5,2.12,0.12,2.24,61.0,4.9,15.6,61.4,36.0
2018-12-29 11:00:00,靜心湖站,121.01372,24.77834,0.57,1.9,4.4,14.0,36.4,19.0,13.0,0.0,1.93,0.28,2.21,35.9,2.7,15.2,62.8,36.0
2018-12-29 12:00:00,力行站,121.016270,24.766508,0.52,3.6,8.5,12.1,32.3,20.0,8.0,4.2,1.83,0.14,1.97,46.0,5.4,15.6,63.3,30.0
2018-12-29 12:00:00,興業站,120.989823,24.778000,0.56,2.0,5.3,7.3,36.1,19.0,9.0,2.6,2.17,0.13,2.31,61.0,4.6,16.2,59.6,34.0
2018-12-29 13:00:00,力行站,121.016270,24.766508,0.54,4.8,9.1,13.7,31.7,21.0,10.0,4.7,1.83,0.17,2.0,51.0,5.2,15.8,63.3,29.0
2018-12-29 13:00:00,興業站,120.989823,24.778000,0.57,1.8,4.7,6.4,37.1,19.0,9.0,2.7,2.16,0.12,2.28,51.0,4.1,16.3,60.3,33.0
2018-12-29 14:00:00,力行站,121.016270,24.766508,0.51,3.9,10.0,13.9,30.5,23.0,11.0,4.8,1.98,0.22,2.2,47.0,5.0,15.5,64.7,29.0
2018-12-29 14:00:00,興業站,120.989823,24.778000,0.56,1.9,4.8,6.8,36.5,21.0,12.0,2.8,2.11,0.14,2.25,60.0,3.9,16.3,60.4,34.0
2018-12-29 15:00:00,力行站,121.016270,24.766508,0.53,3.0,11.5,14.5,29.3,24.0,12.0,4.7,2.02,0.22,2.24,46.0,5.4,14.8,67.5,30.0
2018-12-29 15:00:00,興業站,120.989823,24.778000,0.61,1.1,6.9,8.0,32.9,21.0,13.0,2.9,2.05,0.14,2.2,48.0,3.7,14.5,69.6,36.0
2018-12-29 15:00:00,靜心湖站,121.01372,24.77834,0.59,1.2,7.0,14.5,33.6,21.0,13.0,0.0,1.99,0.28,2.27,28.4,2.7,14.9,66.3,34.0
2018-12-29 16:00:00,力行站,121.016270,24.766508,0.54,2.8,12.8,15.6,26.6,23.0,11.0,4.4,2.04,0.16,2.2,47.0,5.3,14.0,74.1,32.0
2018-12-29 16:00:00,興業站,120.989823,24.778000,0.63,0.7,8.4,9.0,30.9,20.0,12.0,2.7,2.09,0.14,2.23,49.0,3.9,13.9,73.2,38.0
2018-12-29 17:00:00,力行站,121.016270,24.766508,0.51,3.0,10.6,13.6,27.7,17.0,8.0,4.2,2.02,0.15,2.17,44.0,6.3,13.6,78.4,33.0
2018-12-29 17:00:00,興業站,120.989823,24.778000,0.64,0.8,8.9,9.7,29.5,17.0,9.0,2.7,2.12,0.15,2.27,45.0,3.8,13.4,78.4,39.0
2018-12-29 18:00:00,力行站,121.016270,24.766508,0.49,2.6,9.3,11.9,28.7,11.0,9.0,4.1,2.07,0.19,2.27,45.0,6.2,13.6,78.7,32.0
2018-12-29 18:00:00,興業站,120.989823,24.778000,0.58,1.0,7.5,8.5,31.9,11.0,8.0,2.7,2.13,0.14,2.28,50.0,4.2,13.3,80.4,37.0
2018-12-29 19:00:00,力行站,121.016270,24.766508,0.46,1.9,9.5,11.4,30.4,10.0,9.0,4.5,2.07,0.21,2.28,50.0,4.7,13.5,78.9,31.0
2018-12-29 19:00:00,興業站,120.989823,24.778000,0.56,0.7,7.5,8.1,32.5,7.0,7.0,2.7,2.12,0.13,2.25,52.0,4.0,13.3,80.0,34.0
2018-12-29 19:00:00,靜心湖站,121.01372,24.77834,0.6,0.5,5.5,11.4,35.1,11.0,7.0,0.6,2.02,0.26,2.28,35.6,2.7,13.6,77.6,37.0
2018-12-29 20:00:00,力行站,121.016270,24.766508,0.43,1.4,9.0,10.4,33.0,10.0,6.0,5.4,2.1,0.1,2.2,52.0,4.6,13.4,77.8,30.0
2018-12-29 20:00:00,興業站,120.989823,24.778000,0.5,0.7,5.3,5.9,36.7,7.0,4.0,2.7,2.11,0.11,2.23,57.0,4.0,13.2,78.9,31.0
2018-12-29 20:00:00,靜心湖站,121.01372,24.77834,0.57,0.4,3.6,10.4,37.9,11.0,5.0,3.4,2.03,0.23,2.26,33.2,2.3,13.5,76.9,34.0
2018-12-29 21:00:00,力行站,121.016270,24.766508,0.43,1.9,8.5,10.4,32.4,7.0,6.0,5.0,2.1,0.15,2.25,54.0,4.4,13.7,76.8,28.0
2018-12-29 21:00:00,興業站,120.989823,24.778000,0.53,0.6,4.3,4.8,37.1,6.0,4.0,2.8,2.12,0.11,2.23,56.0,3.8,13.4,77.5,31.0
2018-12-29 22:00:00,力行站,121.016270,24.766508,0.44,1.7,8.5,10.2,32.5,10.0,6.0,4.4,2.07,0.11,2.18,55.0,3.7,14.0,74.8,28.0
2018-12-29 22:00:00,興業站,120.989823,24.778000,0.46,0.6,3.4,4.0,38.3,9.0,5.0,2.6,2.06,0.1,2.16,55.0,3.4,13.7,74.9,31.0
2018-12-29 22:00:00,靜心湖站,121.01372,24.77834,0.57,0.6,3.0,10.4,38.7,8.0,6.0,1.8,1.98,0.23,2.21,33.2,2.2,13.7,75.1,31.0
2018-12-29 23:00:00,力行站,121.016270,24.766508,0.46,1.2,8.4,9.6,32.2,13.0,4.0,6.2,2.0,0.16,2.16,50.0,4.0,14.3,73.2,28.0
2018-12-29 23:00:00,興業站,120.989823,24.778000,0.42,0.6,3.7,4.3,37.0,11.0,6.0,2.7,2.04,0.12,2.16,55.0,2.9,13.9,74.4,31.0
2018-12-29 23:00:00,靜心湖站,121.01372,24.77834,0.57,0.5,2.1,10.2,39.4,11.0,7.0,1.5,1.95,0.23,2.18,43.7,1.9,14.1,72.9,32.0
2018-12-30 00:00:00,力行站,121.016270,24.766508,0.52,1.6,8.2,9.8,32.1,15.0,4.0,4.8,1.95,0.13,2.08,56.0,4.4,14.4,73.6,28.0
2018-12-30 00:00:00,興業站,120.989823,24.778000,0.44,0.6,4.3,4.9,35.8,11.0,6.0,3.3,2.02,0.12,2.14,57.0,3.4,14.1,74.3,31.0
2018-12-30 00:00:00,靜心湖站,121.01372,24.77834,0.44,0.3,2.5,9.6,38.4,14.0,5.0,2.1,1.93,0.24,2.17,32.6,2.5,14.3,71.4,33.0
2018-12-30 01:00:00,力行站,121.016270,24.766508,0.52,1.4,8.4,9.8,32.9,13.0,5.0,5.0,1.98,0.11,2.09,55.0,4.4,14.4,75.8,29.0
2018-12-30 01:00:00,興業站,120.989823,24.778000,0.44,0.6,3.7,4.3,38.2,12.0,7.0,3.4,2.03,0.11,2.14,52.0,3.4,14.2,75.3,32.0
2018-12-30 01:00:00,靜心湖站,121.01372,24.77834,0.45,0.4,2.7,9.8,38.1,16.0,7.0,0.5,1.81,0.21,2.02,28.2,2.5,14.4,71.9,33.0
2018-12-30 02:00:00,力行站,121.016270,24.766508,0.54,1.3,6.9,8.2,34.0,9.0,4.0,5.7,1.95,0.15,2.1,48.0,4.4,14.4,77.2,30.0
2018-12-30 02:00:00,靜心湖站,121.01372,24.77834,0.45,0.4,2.2,9.8,39.0,12.0,7.0,0.5,1.86,0.23,2.09,32.7,2.0,14.4,74.0,34.0
2018-12-30 03:00:00,力行站,121.016270,24.766508,0.55,1.4,6.7,8.1,34.3,8.0,6.0,5.2,1.94,0.13,2.07,48.0,4.4,14.6,76.8,30.0
2018-12-30 03:00:00,興業站,120.989823,24.778000,0.46,0.6,2.4,3.0,38.7,10.0,5.0,3.4,2.04,0.14,2.18,45.0,3.2,14.1,79.8,34.0
2018-12-30 04:00:00,力行站,121.016270,24.766508,0.55,1.7,7.0,8.7,34.0,7.0,7.0,5.4,1.93,0.13,2.07,58.0,4.7,14.7,77.0,31.0
2018-12-30 04:00:00,興業站,120.989823,24.778000,0.48,0.5,2.2,2.7,39.6,6.0,5.0,3.4,2.02,0.13,2.14,47.0,3.6,14.3,78.3,35.0
2018-12-30 04:00:00,靜心湖站,121.01372,24.77834,0.46,0.2,2.4,8.1,39.2,11.0,7.0,0.0,2.01,0.25,2.26,25.9,2.6,14.7,74.8,36.0
2018-12-30 05:00:00,力行站,121.016270,24.766508,0.57,3.2,10.5,13.7,30.9,8.0,5.0,5.8,1.98,0.13,2.11,60.0,4.2,14.9,77.0,31.0
2018-12-30 05:00:00,靜心湖站,121.01372,24.77834,0.47,0.4,2.2,8.7,39.8,11.0,5.0,0.0,2.01,0.25,2.26,32.9,2.6,14.8,75.6,36.0
2018-12-30 06:00:00,力行站,121.016270,24.766508,0.6,3.3,10.7,14.0,30.7,7.0,5.0,5.8,1.97,0.19,2.16,58.0,4.3,15.2,75.0,31.0
2018-12-30 06:00:00,興業站,120.989823,24.778000,0.5,0.8,2.8,3.5,38.8,7.0,7.0,2.6,2.05,0.13,2.18,59.0,4.3,14.8,76.1,35.0
2018-12-30 07:00:00,力行站,121.016270,24.766508,0.59,3.3,10.1,13.4,31.2,7.0,5.0,5.6,1.97,0.12,2.09,66.0,4.7,16.1,70.3,31.0
2018-12-30 07:00:00,興業站,120.989823,24.778000,0.52,0.9,3.7,4.6,37.4,8.0,3.0,3.4,2.04,0.13,2.17,54.0,3.8,15.0,74.7,35.0
2018-12-30 08:00:00,興業站,120.989823,24.778000,0.53,0.8,4.0,4.8,38.2,8.0,7.0,3.1,2.05,0.14,2.19,59.0,4.5,15.9,69.7,35.0
2018-12-30 08:00:00,靜心湖站,121.01372,24.77834,0.5,0.5,2.7,13.4,38.9,8.0,5.0,0.9,1.92,0.23,2.15,51.2,1.9,16.0,69.5,36.0
2018-12-30 09:00:00,力行站,121.016270,24.766508,0.39,3.0,8.4,11.4,33.4,14.0,5.0,5.5,1.85,0.18,2.02,60.0,4.7,16.9,68.7,30.0
2018-12-30 09:00:00,興業站,120.989823,24.778000,0.56,1.1,3.4,4.5,39.2,9.0,6.0,3.1,2.05,0.12,2.18,61.0,4.9,16.5,68.1,36.0
2018-12-30 09:00:00,靜心湖站,121.01372,24.77834,0.5,0.5,2.5,14.2,39.7,10.0,5.0,2.2,1.97,0.26,2.23,44.8,2.2,16.6,68.3,36.0
2018-12-30 10:00:00,力行站,121.016270,24.766508,0.4,3.6,8.2,11.7,34.7,15.0,3.0,5.5,1.84,0.14,1.98,60.0,4.9,17.8,67.0,31.0
2018-12-30 10:00:00,興業站,120.989823,24.778000,0.55,1.1,3.9,5.0,39.0,11.0,3.0,3.1,2.04,0.14,2.18,59.0,4.3,16.9,67.5,36.0
2018-12-30 10:00:00,靜心湖站,121.01372,24.77834,0.51,0.9,2.8,11.4,40.4,12.0,4.0,2.9,1.94,0.28,2.22,39.2,2.3,16.9,67.5,36.0
2018-12-30 11:00:00,力行站,121.016270,24.766508,0.4,3.7,8.6,12.3,34.7,12.0,3.0,6.2,1.96,0.14,2.09,59.0,4.4,18.0,67.2,31.0
2018-12-30 11:00:00,興業站,120.989823,24.778000,0.56,1.3,4.1,5.4,39.9,10.0,6.0,3.2,2.04,0.15,2.19,65.0,4.2,18.2,64.6,36.0
2018-12-30 11:00:00,靜心湖站,121.01372,24.77834,0.53,1.1,3.1,11.7,41.0,11.0,5.0,1.1,1.92,0.26,2.18,49.7,2.4,18.0,65.4,37.0
2018-12-30 12:00:00,力行站,121.016270,24.766508,0.4,3.7,7.8,11.5,34.7,10.0,5.0,5.6,1.95,0.19,2.14,68.0,4.9,18.2,67.8,31.0
2018-12-30 12:00:00,興業站,120.989823,24.778000,0.56,1.4,4.1,5.5,39.8,9.0,7.0,3.5,2.04,0.14,2.19,63.0,3.7,18.4,65.2,36.0
2018-12-30 13:00:00,力行站,121.016270,24.766508,0.41,3.6,8.6,12.2,33.5,8.0,6.0,5.5,1.91,0.11,2.02,70.0,4.1,18.6,67.5,31.0
2018-12-30 13:00:00,興業站,120.989823,24.778000,0.57,1.4,4.1,5.5,40.1,10.0,6.0,3.0,2.03,0.13,2.17,68.0,3.9,18.7,65.0,36.0
2018-12-30 13:00:00,靜心湖站,121.01372,24.77834,0.54,1.0,3.0,11.5,41.3,9.0,5.0,1.2,1.93,0.24,2.17,53.5,2.2,18.4,66.5,37.0
2018-12-30 14:00:00,力行站,121.016270,24.766508,0.43,3.6,9.8,13.3,32.3,7.0,6.0,5.4,1.91,0.17,2.08,64.0,3.6,18.2,69.8,31.0
2018-12-30 14:00:00,興業站,120.989823,24.778000,0.54,1.1,3.4,4.5,40.3,9.0,4.0,2.9,2.05,0.14,2.19,65.0,3.9,18.8,65.0,36.0
2018-12-30 14:00:00,靜心湖站,121.01372,24.77834,0.54,0.9,2.7,12.2,41.0,7.0,3.0,1.5,1.9,0.28,2.18,46.0,2.2,18.3,66.8,37.0
2018-12-30 15:00:00,力行站,121.016270,24.766508,0.46,3.3,11.8,15.0,29.7,12.0,10.0,5.9,1.88,0.21,2.09,61.0,3.4,17.3,74.6,31.0
2018-12-30 15:00:00,興業站,120.989823,24.778000,0.57,1.4,4.2,5.5,37.9,6.0,5.0,3.1,2.06,0.14,2.19,70.0,3.0,18.6,66.9,36.0
2018-12-30 15:00:00,靜心湖站,121.01372,24.77834,0.55,0.8,2.9,13.3,39.6,7.0,3.0,1.8,1.94,0.25,2.19,57.1,1.6,17.9,70.0,37.0
2018-12-30 16:00:00,力行站,121.016270,24.766508,0.44,2.7,13.1,15.8,27.4,16.0,11.0,5.6,1.89,0.19,2.08,66.0,3.0,16.3,80.0,31.0
2018-12-30 16:00:00,興業站,120.989823,24.778000,0.62,0.7,5.7,6.4,35.0,6.0,5.0,3.2,2.08,0.14,2.23,65.0,2.8,16.1,80.1,36.0
2018-12-30 16:00:00,靜心湖站,121.01372,24.77834,0.6,0.4,4.3,15.8,35.6,9.0,7.0,2.7,1.97,0.26,2.23,76.3,1.2,16.4,78.5,37.0
2018-12-30 17:00:00,靜心湖站,121.01372,24.77834,0.61,0.4,4.1,6.0,35.4,12.0,9.0,2.6,2.01,0.27,2.28,68.1,1.6,16.1,80.4,37.0
2018-12-30 18:00:00,興業站,120.989823,24.778000,0.69,1.0,6.5,7.5,33.1,8.0,7.0,3.0,2.07,0.13,2.21,50.0,2.2,16.0,81.9,35.0
2018-12-30 18:00:00,靜心湖站,121.01372,24.77834,0.61,0.4,3.9,18.7,35.8,10.0,10.0,2.6,1.96,0.23,2.19,46.6,1.1,16.2,80.2,36.0
2018-12-30 19:00:00,力行站,121.016270,24.766508,0.45,2.7,11.9,14.6,28.0,6.0,5.0,5.6,1.97,0.14,2.11,52.0,2.9,16.3,81.2,30.0
2018-12-30 19:00:00,興業站,120.989823,24.778000,0.68,0.8,7.2,8.0,32.9,10.0,5.0,2.8,2.09,0.14,2.23,58.0,2.3,16.1,81.6,34.0
2018-12-30 19:00:00,靜心湖站,121.01372,24.77834,0.61,0.4,3.7,14.6,36.2,8.0,6.0,2.8,1.96,0.24,2.2,56.4,1.5,16.3,79.9,35.0
2018-12-30 20:00:00,力行站,121.016270,24.766508,0.42,2.0,11.5,13.5,28.7,8.0,6.0,5.6,1.91,0.17,2.08,68.0,3.0,16.3,81.6,29.0
2018-12-30 20:00:00,興業站,120.989823,24.778000,0.64,0.7,5.4,6.1,34.9,9.0,7.0,3.0,2.08,0.14,2.22,66.0,2.6,16.2,81.8,33.0
2018-12-30 20:00:00,靜心湖站,121.01372,24.77834,0.61,0.5,3.4,13.5,35.9,10.0,8.0,2.7,1.95,0.23,2.18,47.1,1.3,16.3,80.6,35.0
2018-12-30 21:00:00,力行站,121.016270,24.766508,0.39,1.6,9.8,11.3,30.1,10.0,7.0,5.5,1.91,0.12,2.03,46.0,3.0,16.3,82.1,28.0
2018-12-30 21:00:00,興業站,120.989823,24.778000,0.63,0.6,5.1,5.7,34.9,9.0,8.0,3.3,2.06,0.14,2.2,52.0,2.4,16.1,82.1,32.0
2018-12-30 21:00:00,靜心湖站,121.01372,24.77834,0.61,0.4,3.1,11.3,36.8,8.0,12.0,2.9,1.96,0.23,2.19,41.1,1.4,16.3,80.4,34.0
2018-12-30 22:00:00,力行站,121.016270,24.766508,0.38,1.4,10.7,12.1,29.9,6.0,7.0,5.2,1.91,0.18,2.09,50.0,2.9,16.2,82.7,27.0
2018-12-30 22:00:00,興業站,120.989823,24.778000,0.62,0.6,5.3,5.8,34.8,8.0,7.0,3.2,2.07,0.15,2.22,49.0,2.4,16.1,82.8,32.0
2018-12-30 23:00:00,力行站,121.016270,24.766508,0.38,1.2,9.6,10.8,30.1,7.0,8.0,5.1,1.96,0.13,2.09,50.0,2.6,16.2,82.9,27.0
2018-12-30 23:00:00,興業站,120.989823,24.778000,0.51,0.7,5.6,6.3,33.5,9.0,9.0,3.5,2.08,0.14,2.21,27.0,2.5,15.4,86.5,31.0
2018-12-30 23:00:00,靜心湖站,121.01372,24.77834,0.61,0.3,3.3,12.1,36.8,6.0,8.0,3.5,1.94,0.24,2.18,34.2,1.6,16.3,80.7,33.0
2018-12-31 00:00:00,力行站,121.016270,24.766508,0.31,1.1,7.9,9.0,30.5,7.0,7.0,5.3,1.9,0.11,2.01,46.0,3.3,15.8,85.3,27.0
2018-12-31 00:00:00,興業站,120.989823,24.778000,0.52,0.8,6.8,7.5,32.4,12.0,10.0,3.0,2.07,0.09,2.16,40.0,2.2,15.3,88.8,31.0
2018-12-31 00:00:00,靜心湖站,121.01372,24.77834,0.55,0.4,4.7,10.8,34.7,7.0,7.0,4.3,1.96,0.23,2.19,10.6,1.6,16.3,81.7,33.0
2018-12-31 01:00:00,力行站,121.016270,24.766508,0.5,1.3,8.0,9.3,30.3,9.0,6.0,5.1,1.89,0.09,1.98,50.0,3.2,15.7,85.5,27.0
2018-12-31 01:00:00,興業站,120.989823,24.778000,0.51,0.7,3.9,4.6,37.5,13.0,11.0,2.4,2.04,0.11,2.16,49.0,2.4,15.2,90.6,31.0
2018-12-31 01:00:00,靜心湖站,121.01372,24.77834,0.53,0.4,3.6,9.0,36.0,8.0,7.0,4.4,1.81,0.26,2.07,4.0,2.1,15.7,85.3,33.0
2018-12-31 02:00:00,力行站,121.016270,24.766508,0.45,1.3,11.8,12.1,29.5,9.0,8.0,4.4,1.84,0.08,1.92,52.0,2.6,15.8,85.6,27.0
2018-12-31 02:00:00,興業站,120.989823,24.778000,0.48,0.3,2.6,2.8,37.0,11.0,10.0,2.8,2.03,0.11,2.14,46.0,2.2,15.3,89.6,31.0
2018-12-31 02:00:00,靜心湖站,121.01372,24.77834,0.53,0.4,2.9,9.3,38.0,10.0,7.0,4.6,1.89,0.28,2.17,11.7,2.1,15.6,86.1,33.0
2018-12-31 03:00:00,力行站,121.016270,24.766508,0.44,1.3,10.8,11.2,29.3,8.0,7.0,4.3,1.85,0.09,1.94,46.0,3.1,15.7,86.4,28.0
2018-12-31 03:00:00,靜心湖站,121.01372,24.77834,0.52,0.4,3.9,12.1,36.1,10.0,8.0,4.9,1.91,0.29,2.2,15.3,1.7,15.8,84.9,33.0
2018-12-31 04:00:00,力行站,121.016270,24.766508,0.42,1.3,7.2,7.5,29.3,7.0,3.0,4.3,1.84,0.08,1.91,50.0,3.7,15.6,86.7,28.0
2018-12-31 04:00:00,興業站,120.989823,24.778000,0.48,0.6,2.8,3.4,35.6,9.0,5.0,2.7,2.03,0.11,2.13,38.0,2.1,15.2,90.4,32.0
2018-12-31 04:00:00,靜心湖站,121.01372,24.77834,0.53,0.6,3.6,11.2,35.0,6.0,9.0,4.4,2.06,0.3,2.36,8.3,1.8,15.7,85.3,33.0
2018-12-31 05:00:00,力行站,121.016270,24.766508,0.47,3.2,12.4,14.6,26.4,6.0,4.0,4.4,1.85,0.09,1.94,45.0,3.9,15.8,86.3,28.0
2018-12-31 05:00:00,興業站,120.989823,24.778000,0.49,0.5,3.0,3.6,35.1,8.0,3.0,2.6,2.04,0.11,2.15,37.0,2.8,15.2,90.3,32.0
2018-12-31 05:00:00,靜心湖站,121.01372,24.77834,0.52,0.5,3.1,7.5,35.3,7.0,9.0,4.3,2.07,0.29,2.36,6.4,2.3,15.7,86.1,33.0
2018-12-31 06:00:00,力行站,121.016270,24.766508,0.52,3.8,11.6,14.3,25.8,9.0,5.0,4.2,1.86,0.07,1.93,47.0,4.2,16.2,86.2,27.0
2018-12-31 06:00:00,興業站,120.989823,24.778000,0.51,0.7,3.8,4.5,33.6,9.0,5.0,2.4,2.06,0.12,2.17,51.0,2.3,15.5,87.9,32.0
2018-12-31 06:00:00,靜心湖站,121.01372,24.77834,0.53,0.4,3.4,14.6,34.0,8.0,6.0,4.3,2.06,0.3,2.36,38.0,1.7,15.9,84.4,33.0
2018-12-31 07:00:00,力行站,121.016270,24.766508,0.5,2.7,11.0,12.7,25.0,9.0,6.0,4.4,1.87,0.08,1.95,43.0,4.3,16.5,84.9,27.0
2018-12-31 07:00:00,興業站,120.989823,24.778000,0.56,1.2,7.4,8.6,28.6,7.0,6.0,2.6,2.06,0.14,2.2,34.0,2.5,15.7,88.5,31.0
2018-12-31 07:00:00,靜心湖站,121.01372,24.77834,0.57,0.4,4.6,14.3,32.1,5.0,4.0,4.3,2.04,0.29,2.33,7.9,2.8,16.2,85.1,32.0
2018-12-31 08:00:00,力行站,121.016270,24.766508,0.49,3.3,10.0,12.4,28.5,7.0,5.0,4.6,1.91,0.08,1.99,44.0,4.8,17.2,81.2,26.0
2018-12-31 08:00:00,興業站,120.989823,24.778000,0.55,1.1,8.1,9.2,28.4,6.0,9.0,2.5,2.07,0.11,2.18,31.0,2.8,15.8,89.8,31.0
2018-12-31 08:00:00,靜心湖站,121.01372,24.77834,0.58,0.6,6.5,12.7,29.6,6.0,10.0,4.8,2.05,0.31,2.36,0.2,3.3,16.3,85.2,32.0
2018-12-31 09:00:00,力行站,121.016270,24.766508,0.51,3.3,9.7,12.2,29.2,7.0,5.0,4.4,1.84,0.1,1.94,44.0,4.9,17.4,80.3,26.0
2018-12-31 09:00:00,興業站,120.989823,24.778000,0.57,1.3,7.3,8.6,29.6,9.0,7.0,2.8,2.07,0.13,2.19,35.0,2.8,16.4,87.0,31.0
2018-12-31 09:00:00,靜心湖站,121.01372,24.77834,0.59,1.1,7.3,12.4,30.6,8.0,11.0,4.8,2.04,0.31,2.35,3.0,3.0,17.0,81.7,31.0
2018-12-31 10:00:00,力行站,121.016270,24.766508,0.51,3.8,8.8,11.6,30.1,7.0,8.0,4.5,1.8,0.12,1.91,43.0,5.3,17.9,77.9,26.0
2018-12-31 10:00:00,興業站,120.989823,24.778000,0.58,1.9,8.1,10.0,29.3,8.0,4.0,2.7,2.07,0.13,2.2,43.0,2.8,16.9,85.0,30.0
2018-12-31 10:00:00,靜心湖站,121.01372,24.77834,0.6,1.6,7.6,12.2,30.7,9.0,10.0,4.6,2.04,0.31,2.35,7.3,2.9,17.3,80.8,31.0
2018-12-31 11:00:00,力行站,121.016270,24.766508,0.52,4.3,9.4,12.8,29.7,6.0,5.0,4.3,1.93,0.12,2.05,44.0,5.0,18.5,76.3,26.0
2018-12-31 11:00:00,興業站,120.989823,24.778000,0.6,2.0,7.5,9.6,30.4,10.0,8.0,2.6,2.06,0.14,2.2,33.0,3.2,17.6,81.4,29.0
2018-12-31 11:00:00,靜心湖站,121.01372,24.77834,0.59,1.8,6.9,11.6,32.8,8.0,9.0,4.7,2.02,0.31,2.33,12.6,2.8,18.0,77.3,31.0
2018-12-31 12:00:00,力行站,121.016270,24.766508,0.51,3.6,8.4,11.1,29.6,6.0,1.0,4.4,1.93,0.12,2.04,43.0,5.3,18.2,77.6,26.0
2018-12-31 12:00:00,興業站,120.989823,24.778000,0.58,2.2,7.0,9.3,31.6,10.0,8.0,2.6,2.05,0.13,2.18,37.0,3.2,17.9,80.5,29.0
2018-12-31 12:00:00,靜心湖站,121.01372,24.77834,0.6,2.0,6.5,12.8,32.8,8.0,5.0,4.4,1.99,0.32,2.31,3.9,3.4,18.0,78.2,30.0
2018-12-31 13:00:00,力行站,121.016270,24.766508,0.5,3.3,9.3,11.7,28.8,6.0,3.0,4.6,1.89,0.1,2.0,46.0,5.3,17.8,79.1,26.0
2018-12-31 13:00:00,興業站,120.989823,24.778000,0.57,1.5,6.0,7.4,32.6,10.0,7.0,2.7,2.04,0.12,2.16,36.0,3.2,17.5,82.6,29.0
