採樣時間,經度,緯度,一氧化碳,一氧化氮,二氧化氮,氮氧化物,臭氧,懸浮微粒,細懸浮微粒,二氧化硫,甲烷,非甲烷碳氫化合物,總碳氫化合物,風向,風速,溫度,相對濕度,空氣品質指標,空氣品質指標
43451.875,121.01372,24.77834,0.43,0.5,5,16.6,56.7,50,24,5.4,2.25,0.34,2.59,49.4,1.3,15.1,55.6,0,75
43451.91667,121.01627,24.766508,0.53,1.6,15,16.7,47,44,21,5,1.97,0.21,2.18,67,3.3,15.1,54.8,0,74
43451.91667,120.989823,24.778,0.41,0.8,5.6,6.4,58.6,45,19,4.8,2.14,0.14,2.28,64,3,14.5,58.6,0,73
43451.91667,121.01372,24.77834,0.43,0.6,4.1,16.7,56.6,44,24,5,2.25,0.34,2.59,46,1.7,14.9,56.1,0,75
43451.95833,121.01627,24.766508,0.49,1.7,13.6,15.2,46.2,40,21,5.1,1.98,0.2,2.17,56,2.9,15,52.1,0,73
43451.95833,120.989823,24.778,0.35,0.7,4.9,5.6,57.7,44,19,4.5,2.15,0.13,2.28,65,3.3,14.7,55.1,0,71
43451.95833,121.01372,24.77834,0.43,0.4,3.7,15.2,55.2,38,24,5.5,2.26,0.32,2.58,37.9,1.6,14.9,53.6,0,75
43452,121.01627,24.766508,0.39,1.3,13.3,14.6,46.7,40,21,4.6,1.93,0.22,2.15,61,2.8,15,51.6,0,71
43452,120.989823,24.778,0.34,0.8,4.7,5.5,58.4,40,18,4.5,2.14,0.12,2.26,64,3.3,14.7,53.2,0,69
43452,121.01372,24.77834,0.42,0.4,3.2,14.6,55.7,42,20,5.7,2.22,0.23,2.45,29.5,1.8,15,52.3,0,75
43452.04167,121.01627,24.766508,0.41,1.1,14,15.1,47,42,20,4.4,1.96,0.22,2.17,57,2.6,14.9,52.1,0,69
43452.04167,120.989823,24.778,0.33,0.7,4.9,5.5,58.7,41,18,4.5,2.12,0.11,2.24,64,3.2,14.7,53.2,0,65
43452.04167,121.01372,24.77834,0.42,0.4,2.9,15.1,56.2,45,19,4.2,2.23,0.27,2.5,34.1,1.6,14.8,52.7,0,72
43452.08333,121.01627,24.766508,0.43,1.4,14.5,15.9,46.6,41,19,4.5,1.95,0.21,2.16,73,2.3,14.7,53.1,0,67
43452.08333,120.989823,24.778,0.35,0.7,5.4,6,57.8,42,18,4.4,2.12,0.13,2.25,59,3.1,14.6,53.6,0,63
43452.08333,121.01372,24.77834,0.43,0.4,3,15.9,56.1,42,20,5,2.22,0.29,2.51,36.7,1.4,14.7,53.2,0,70
43452.125,121.01627,24.766508,0.43,1.4,12.7,14.1,45.3,40,22,2.3,1.96,0.24,2.2,86,2.5,14.1,56.4,0,66
43452.125,120.989823,24.778,0.35,0.7,6.4,7,54.9,41,18,4.8,2.12,0.14,2.26,63,2.4,14.3,54.3,0,62
43452.125,121.01372,24.77834,0.45,0.4,3.2,14.1,54.4,42,20,5.3,2.19,0.27,2.46,49.8,0.9,14.4,54.4,0,67
43452.16667,121.01627,24.766508,0.42,1.7,12.9,14.7,40.6,41,23,2.3,2,0.23,2.22,87,2.2,13.4,61,0,66
43452.16667,120.989823,24.778,0.34,0.6,7.4,7.9,52.9,36,18,4.4,2.11,0.13,2.24,70,2.2,14.2,56.7,0,62
43452.16667,121.01372,24.77834,0.46,0.4,3.7,14.7,50.3,42,19,7.2,2.2,0.28,2.48,125.3,0.8,13.8,58.9,0,65
43452.20833,121.01627,24.766508,0.49,3.2,21.5,24.7,30.8,43,24,3.8,2.05,0.23,2.28,89,2.2,13,64.2,0,66
43452.20833,120.989823,24.778,0.38,0.5,7.9,8.5,49.6,36,17,4,2.11,0.1,2.2,60,2.1,13.8,59.5,0,59
43452.20833,121.01372,24.77834,0.5,0.6,6.1,24.7,44.7,43,20,7.5,2.2,0.28,2.48,88.1,0.5,13.3,61.8,0,64
43452.25,121.01627,24.766508,0.65,8.9,24.7,33.6,26.2,42,23,4.3,2.08,0.27,2.35,90,2.2,13.2,64.7,0,67
43452.25,120.989823,24.778,0.52,1.9,15.1,16.9,39.6,40,17,5.5,2.12,0.17,2.29,68,2.3,14.8,57.7,0,58
43452.25,121.01372,24.77834,0.65,1,12.3,33.6,35.9,43,21,7,2.21,0.29,2.5,108.3,0.7,13.7,61.5,0,63
43452.29167,121.01627,24.766508,0.66,9,22.7,31.7,27.8,40,21,4.3,2.02,0.25,2.27,94,2.4,14.9,60,0,68
43452.29167,120.989823,24.778,0.65,3.8,17.6,21.4,35.6,41,17,4.9,2.11,0.14,2.25,77,2.5,16.7,52.2,0,58
43452.29167,121.01372,24.77834,0.76,3.4,18,31.7,31.7,40,19,7.2,2.22,0.32,2.54,119.6,0.9,15.8,56.2,0,63
43452.33333,121.01627,24.766508,0.57,9.9,22.2,32,28.7,39,17,3.2,1.95,0.18,2.12,88,2.1,17.9,49.9,0,67
43452.33333,120.989823,24.778,0.55,4.5,16.5,21,37.6,39,14,4.4,2.07,0.16,2.23,69,1.8,19.3,43.3,0,56
43452.33333,121.01372,24.77834,0.55,2.6,12.2,32,39.4,38,17,4.7,2.14,0.3,2.44,64.8,0.8,19.1,44.4,0,63
43452.375,121.01627,24.766508,0.52,9.1,22.4,31.5,32.8,38,14,4,1.84,0.26,2.09,68,2.2,20.3,41.7,0,64
43452.375,120.989823,24.778,0.5,3.6,14.5,18.1,44.3,36,15,4.1,2.06,0.11,2.17,66,2,21.7,36.6,0,54
43452.375,121.01372,24.77834,0.51,2,10.3,31.5,44.4,38,37,2.9,2.13,0.32,2.45,50.1,0.8,21.1,39.2,0,61
43452.41667,121.01627,24.766508,0.49,7,20.9,27.9,38.1,41,14,4.5,1.83,0.26,2.09,70,2.5,21.8,38.7,0,60
43452.41667,120.989823,24.778,0.47,2.7,12.4,15,50.4,33,13,4,2.09,0.12,2.21,79,2.4,22.9,34.9,0,53
43452.41667,121.01372,24.77834,0.49,1.4,7.9,27.9,52.8,0,0,6.1,2.13,0.32,2.45,35.8,1,22.4,36.7,0,68
43452.45833,121.01627,24.766508,0.49,5.8,17.2,23,44.2,41,14,4.4,1.9,0.29,2.19,48,2.5,23,36.9,0,57
43452.45833,120.989823,24.778,0.47,2.2,10.8,13,55.6,33,9,4.7,2.08,0.14,2.23,65,1.8,24.3,33.2,0,51
43452.45833,121.01372,24.77834,0.52,1.3,7.4,23,55.1,33,13,5.1,0.01,0.02,2.15,23.3,1.2,23.1,36.1,0,69
43452.5,121.01627,24.766508,0.48,5.6,18.8,24.4,45,34,14,4.1,1.92,0.27,2.19,51,2.7,23.6,35,0,54
43452.5,120.989823,24.778,0.49,1.9,10.2,12.1,56.5,34,13,4.1,2.07,0.13,2.2,53,1.9,25,30.8,0,47
43452.5,121.01372,24.77834,0.51,1.2,7,24.4,56.2,36,13,8,0.05,0.03,0.08,39.6,1.1,24.2,33.5,0,72
43452.54167,121.01627,24.766508,0.46,6.3,22.2,28.5,42.5,31,15,4.2,1.91,0.33,2.24,53,2.4,23.9,33.3,0,52
43452.54167,120.989823,24.778,0.5,1.9,11.4,13.3,53.5,35,15,4.2,2.08,0.12,2.2,52,1.9,25,28.6,0,46
43452.54167,121.01372,24.77834,0.51,1.3,8.5,28.5,54.3,40,14,7.4,1.95,0.29,2.24,4.5,1.9,23.7,32.4,0,68
43452.58333,121.01627,24.766508,0.51,8.5,28.8,37.4,36.5,39,17,4.4,1.91,0.27,2.18,51,2.3,23.3,36.4,0,52
43452.58333,120.989823,24.778,0.54,1.9,14.9,16.7,51.7,41,17,5.3,2.09,0.16,2.25,56,1.9,23.9,32.5,0,45
43452.58333,121.01372,24.77834,0.33,1.4,11.8,37.4,54.5,40,17,5.4,2.26,0.29,2.55,34.3,1.5,22.9,35.4,0,53
43452.625,121.01627,24.766508,0.6,6.5,32.2,38.8,31.3,45,18,4.7,1.86,0.37,2.23,59,2.1,21.5,41.1,0,53
43452.625,120.989823,24.778,0.55,1.6,15.9,17.5,47.4,43,20,5,2.08,0.17,2.25,58,2.2,21.2,40.4,0,47
43452.625,121.01372,24.77834,0.34,0.8,12.7,38.8,47.8,42,19,2.5,2.08,0.38,2.46,14.2,1.7,21.2,40.2,0,54
43452.66667,121.01627,24.766508,0.71,6.2,41,47.2,22,46,24,4.4,1.87,0.36,2.23,75,1.9,19.5,47.1,0,54
43452.66667,120.989823,24.778,0.64,1.2,17.2,18.3,41.3,40,20,4.7,2.09,0.14,2.23,56,2.3,19.2,47.3,0,51
43452.66667,121.01372,24.77834,0.37,0.7,14.7,47.2,42.6,41,19,0.7,2.08,0.38,2.46,19.7,1.5,19.6,45.8,0,56
43452.70833,121.01627,24.766508,0.68,10,32.7,42.7,22,46,24,4.4,1.89,0.27,2.16,86,2.3,17.7,55.2,0,57
43452.70833,120.989823,24.778,0.86,2.2,26.8,29.1,29.4,41,20,4.7,2.11,0.18,2.3,63,1.8,17.8,53.6,0,53
43452.70833,121.01372,24.77834,0.57,0.7,21.6,42.7,29.7,40,19,1.5,2.08,0.41,2.49,96.2,0.6,17.9,53.6,0,57
43452.75,121.01627,24.766508,0.61,4.8,28,32.8,23.8,42,21,4,1.9,0.27,2.17,83,2.4,16.6,60.7,0,60
43452.75,120.989823,24.778,0.93,3.6,32.1,35.7,22.7,42,20,4.3,2.1,0.2,2.3,85,1.9,16.7,59.6,0,55
43452.75,121.01372,24.77834,0.51,0.7,20.5,32.8,31.6,39,21,1.4,2.06,0.4,2.46,96.7,0.8,16.7,59.8,0,59
43452.79167,121.01627,24.766508,0.54,2.7,22.9,25.6,26.4,36,21,4.2,1.89,0.23,2.12,78,2.2,15.9,61.9,0,61
43452.79167,120.989823,24.778,0.8,2.5,25.2,27.7,27.4,38,17,3.7,2.14,0.2,2.34,84,1.9,15.9,61.7,0,56
43452.79167,121.01372,24.77834,0.44,0.6,16.7,25.6,32.4,34,20,1.4,2.05,0.35,2.4,91.4,0.7,15.9,61.7,0,60
43452.83333,121.01627,24.766508,0.45,2.7,21.7,24.4,27.1,31,19,3.8,1.93,0.2,2.12,82,2.2,15.7,61.3,0,62
43452.83333,120.989823,24.778,0.74,2.1,24.4,26.5,26.8,38,16,3.9,2.19,0.16,2.34,82,1.7,15.5,62,0,56
43452.83333,121.01372,24.77834,0.42,0.4,15.7,24.4,32.2,32,18,1.7,2.03,0.35,2.38,94.5,0.5,15.6,61.6,0,61
43452.875,121.01627,24.766508,0.37,2.3,21.8,24.1,25.5,31,20,3.5,1.93,0.28,2.21,85,1.4,15,61.8,0,60
43452.875,120.989823,24.778,0.69,2.1,26.2,28.3,24.7,37,18,4,2.18,0.14,2.32,90,1.2,15.1,62.2,0,54
43452.875,121.01372,24.77834,0.41,0.7,17.5,24.1,28.6,31,20,1.8,2.05,0.35,2.4,126.7,0.5,15.1,62.1,0,60
43452.91667,121.01627,24.766508,0.3,2.2,18,20.2,26.6,31,18,4.2,1.95,0.2,2.14,89,1.7,15,57.7,0,60
43452.91667,120.989823,24.778,0.63,1.5,22.6,24.2,28.5,36,17,3.9,2.16,0.13,2.29,92,1.2,15.2,59,0,54
43452.91667,121.01372,24.77834,0.34,0.4,12.6,20.2,34.2,31,18,2,2.09,0.35,2.44,97.5,0.6,15.2,58.8,0,59
43452.95833,121.01627,24.766508,0.29,1.7,22.1,23.8,18.5,29,15,4.3,1.98,0.2,2.18,94,1.1,13.4,63.2,0,59
43452.95833,120.989823,24.778,0.41,1.8,24.3,26.1,25.8,35,14,3.7,2.12,0.15,2.28,117,1.2,15.2,58.1,0,54
43452.95833,121.01372,24.77834,0.25,0.4,10.3,23.8,31,31,13,4.1,2.08,0.34,2.42,128.4,0.4,14.8,57.8,0,58
43453,121.01627,24.766508,0.41,1.6,20.9,22.5,16.6,27,17,4.2,1.97,0.19,2.16,84,0.7,12.5,69.2,0,57
43453,120.989823,24.778,0.39,2.1,21.5,23.6,25.7,26,11,3.6,2.12,0.1,2.23,116,1,15.1,61.2,0,53
43453,121.01372,24.77834,0.26,0.5,11.6,22.5,27.6,27,15,5.1,2.05,0.34,2.39,144.1,0.2,14,64,0,55
43453.04167,121.01627,24.766508,0.33,0.8,15,15.8,16.4,20,14,2.4,1.96,0.19,2.14,140,0.1,10.9,77.2,0,57
43453.04167,120.989823,24.778,0.36,1,17.9,18.9,22.2,25,12,4,2.09,0.16,2.25,141,0.6,13.6,63.7,0,51
43453.04167,121.01372,24.77834,0.28,0.6,13,15.8,16.6,23,14,4.7,2.05,0.33,2.38,183,0.1,12.3,71.9,0,54
43453.08333,121.01627,24.766508,0.31,0.9,9.4,10.3,19.2,16,10,3.9,1.97,0.2,2.17,147,0.2,11.1,74.8,0,55
43453.08333,120.989823,24.778,0.33,1.7,21,22.7,20.6,24,15,3.7,2.07,0.14,2.21,159,0.9,13.7,60,0,49
43453.08333,121.01372,24.77834,0.36,0.8,18.7,10.3,9.8,22,13,4.6,2.12,0.39,2.51,168.1,0,11.4,75.7,0,52
43453.125,121.01627,24.766508,0.36,1.1,13.7,14.9,13.8,21,12,3.5,2.03,0.19,2.22,252,0.2,11.4,79.1,0,52
43453.125,120.989823,24.778,0.39,2,22.9,24.9,23.2,32,21,4.3,2.1,0.11,2.21,166,1.4,15,58.9,0,48
43453.125,121.01372,24.77834,0.41,1.3,22.8,14.9,5.9,24,13,3.2,2.13,0.38,2.51,157.1,0.1,11.5,77.3,0,50
43453.16667,121.01627,24.766508,0.55,4.2,24.2,28.4,10.5,31,19,3.2,2.05,0.27,2.32,104,0.6,12.4,82.9,0,50
43453.16667,120.989823,24.778,0.49,2.4,27,29.4,18.3,47,25,4.7,2.11,0.17,2.28,150,1.5,15.4,62.1,0,51
43453.16667,121.01372,24.77834,0.39,2.6,27.2,28.4,2.7,29,19,3.8,2.29,0.44,2.73,148.1,0.1,11.7,81.1,0,50
43453.20833,121.01627,24.766508,0.59,14.4,34.8,49.2,4.4,38,24,3.3,2.03,0.3,2.33,87,0.5,13.1,73.5,0,50
43453.20833,120.989823,24.778,0.77,6.6,39,45.6,10.2,64,36,5.2,2.14,0.28,2.43,142,0.9,15.9,69.7,0,56
43453.20833,121.01372,24.77834,0.54,2.1,28.5,49.2,3.5,36,28,4.1,2.25,0.45,2.7,177.4,0,12.2,82.6,0,51
43453.25,121.01627,24.766508,0.84,20,30.3,50.2,5.4,32,19,4,1.94,0.35,2.29,83,0.5,14.2,60.8,0,54
43453.25,120.989823,24.778,0.79,21.3,49.2,70.6,7.6,66,40,5.2,2.11,0.22,2.33,131,1.3,17,52.9,0,65
43453.25,121.01372,24.77834,0.91,12.6,30.1,50.2,4.2,41,33,4.4,2.22,0.52,2.74,39.9,0,13.8,67.2,0,56
43453.29167,121.01627,24.766508,1.31,43.8,35.7,79.4,5.6,361,42,5.5,1.97,0.82,2.78,97,1.1,16.9,52.8,0,56
43453.29167,120.989823,24.778,0.82,8.3,29.8,38.1,19,43,23,4,2.07,0.22,2.29,97,1.2,19.3,40.2,0,75
43453.29167,121.01372,24.77834,0.92,11.4,25.8,79.4,12.5,35,23,4.5,2.13,0.52,2.65,97.6,0.3,17.7,45.7,0,64
43453.33333,121.01627,24.766508,0.46,11.3,23.4,34.7,21.5,364,43,3.8,1.92,0.26,2.17,89,0.9,20.4,39.8,0,72
43453.33333,120.989823,24.778,0.64,7.9,22.6,30.5,29.4,28,13,4.3,2.05,0.17,2.22,99,1.1,21.4,37.2,0,76
43453.33333,121.01372,24.77834,0.4,4.5,13.9,34.7,29.2,26,13,5.2,2.04,0.36,2.4,86.8,0.3,21.8,34.7,0,67
43453.375,121.01627,24.766508,0.47,8.5,23.5,32,33.2,36,15,4.8,1.85,0.21,2.05,80,1.2,22.2,40,1,106
43453.375,120.989823,24.778,0.59,4.9,21.7,26.6,41.4,33,15,4.2,2.06,0.17,2.23,68,0.8,23,37.6,0,72
43453.375,121.01372,24.77834,0.34,2.2,11.1,32,45.5,30,15,5,2.04,0.34,2.38,28.3,0.4,22.4,39.4,0,65
43453.41667,121.01627,24.766508,0.51,5.6,21.7,27.3,44,39,18,5.9,1.84,0.27,2.1,58,1,23.2,39.6,0,74
43453.41667,120.989823,24.778,0.55,3.9,17.9,21.8,52.8,43,18,3.9,2.08,0.13,2.21,327,1,23.8,37.3,0,65
43453.41667,121.01372,24.77834,0.36,1.9,10.6,27.3,55.4,30,15,5.3,2.03,0.36,2.39,0.1,0.4,24,38.5,0,60
43453.45833,121.01627,24.766508,0.64,4.9,28.3,33.2,51.2,44,25,5.3,1.95,0.3,2.24,327,1.2,24,43,0,74
43453.45833,120.989823,24.778,0.73,3.2,22.2,25.4,67.7,59,29,6.6,2.14,0.16,2.29,335,2,23.5,50.8,0,58
43453.45833,121.01372,24.77834,0.61,2.3,18.4,33.2,69.4,0,0,5.5,2.07,0.34,2.41,341.2,1.1,23.4,47.2,0,55
43453.5,121.01627,24.766508,0.77,4.4,28.2,32.5,66.5,62,38,6.9,1.98,0.27,2.25,287,2.1,23,57.4,0,70
43453.5,120.989823,24.778,0.75,1.8,16.9,18.7,89.6,72,41,6.4,2.08,0.1,2.18,298,2.1,22.6,60.9,0,62
43453.5,121.01372,24.77834,0.64,1.4,19,32.5,80.2,63,44,7.8,2.04,0.31,2.35,313.3,0.6,23.6,55.6,0,52
43453.54167,121.01627,24.766508,0.72,2.9,20.1,23.1,78.5,75,47,6.7,1.91,0.25,2.16,270,2.1,22.3,65.6,0,70
43453.54167,120.989823,24.778,0.72,1,11.4,12.4,98.1,78,42,6.2,2.07,0.16,2.24,298,2.2,22,68.2,0,74
43453.54167,121.01372,24.77834,0.62,0.9,11.7,23.1,93.2,65,46,9,2.01,0.39,2.4,310.8,0.7,22.8,64.8,0,75
43453.58333,121.01627,24.766508,0.72,2.6,23.6,26.2,70.1,82,51,7.4,1.91,0.22,2.14,269,2,21.3,73.6,1,84
43453.58333,120.989823,24.778,0.7,0.9,11.4,12.3,93.7,86,44,6.2,2.08,0.13,2.22,285,1.9,21.1,74.1,1,85
43453.58333,121.01372,24.77834,0.57,0.8,12.4,26.2,88.2,71,50,7.6,2.23,0.34,2.57,278.4,0.8,21.5,71.9,1,98
43453.625,121.01627,24.766508,0.77,2.3,23.9,26.1,67.6,88,55,7.4,1.9,0.32,2.22,258,1.2,20.5,75.8,1,98
43453.625,120.989823,24.778,0.72,0.9,14.7,15.7,89.2,90,50,6.1,2.12,0.13,2.25,308,1.3,20.3,76.2,1,96
43453.625,121.01372,24.77834,0.58,0.6,15.6,26.1,82.7,77,56,7.8,2.31,0.36,2.67,271.6,0.4,20.8,74.7,1,106
43453.66667,121.01627,24.766508,0.65,1,18,19,65,88,54,6.4,1.94,0.18,2.12,247,0.7,19.2,81.8,1,113
43453.66667,120.989823,24.778,0.78,0.8,15.4,16.2,95.6,98,54,6.5,2.13,0.17,2.3,269,1,19.7,79.9,1,107
43453.66667,121.01372,24.77834,0.73,0.5,18.2,19,72.8,79,56,7.5,2.31,0.4,2.71,266.1,0.2,19.5,80.3,1,114
43453.70833,121.01627,24.766508,0.74,0.7,21.3,22,59.3,92,60,6,2.02,0.2,2.22,230,0.5,18.6,85.1,1,121
43453.70833,120.989823,24.778,0.83,0.8,24.3,25.1,90.5,121,69,5.8,2.15,0.14,2.29,208,0.7,19.5,80.4,1,130
43453.70833,121.01372,24.77834,1.17,0.6,30.9,22,49.9,83,63,6.7,2.37,0.47,2.84,216.3,0.1,18.4,86.4,1,122
43453.75,121.01627,24.766508,0.72,0.8,17.9,18.7,57.4,104,74,6.1,1.94,0.25,2.18,208,0.7,17.8,88.1,1,129
43453.75,120.989823,24.778,0.93,0.9,33.1,34,62.9,133,84,6.5,2.14,0.2,2.34,182,0.7,19.1,81.6,1,150
43453.75,121.01372,24.77834,1.14,0.5,30.7,18.7,48,97,74,6.3,2.38,0.46,2.84,228,0.1,17.7,89.3,1,132
43453.79167,121.01627,24.766508,0.89,1.2,38.7,39.9,16.5,101,72,5.1,1.97,0.27,2.24,215,0.7,16.5,92.1,1,142
43453.79167,120.989823,24.778,0.97,1,36.6,37.5,54.8,136,93,5.2,2.16,0.26,2.42,186,0.7,18.1,86.1,1,152
43453.79167,121.01372,24.77834,1.04,0.4,23.9,39.9,52.6,108,80,6.2,2.37,0.44,2.81,296,0.1,17.7,88.8,1,144
43453.83333,121.01627,24.766508,0.64,0.9,12.4,13.3,43.4,89,64,5.2,2.02,0.16,2.18,179,0.2,16.3,94.1,1,151
43453.83333,120.989823,24.778,0.87,1.2,29.9,31.1,56.3,123,84,5.1,2.13,0.1,2.23,166,1.3,17.7,86.4,1,154
43453.83333,121.01372,24.77834,1.04,0.5,22.4,13.3,49.2,104,79,5.7,2.3,0.4,2.7,231.7,0,17,90.2,1,153
43453.875,121.01627,24.766508,0.66,0.9,11.3,12.2,34.9,87,64,4.8,2.05,0.21,2.26,226,0.3,15.9,94.7,1,152
43453.875,120.989823,24.778,0.84,0.9,23.7,24.6,59.2,110,67,5.3,2.12,0.16,2.27,166,0.8,17.3,88.9,1,157
43453.875,121.01372,24.77834,1.32,0.7,24.3,12.2,45.1,90,72,5.1,2.28,0.4,2.68,308.9,0.1,16.6,92.2,1,156
43453.91667,121.01627,24.766508,0.61,0.7,8.4,9.1,29.6,82,61,4.6,2.01,0.24,2.25,200,0.3,15.4,95.5,1,153
43453.91667,120.989823,24.778,0.94,1.8,29.9,31.7,38.6,107,65,4.7,2.14,0.17,2.31,167,1.2,17.1,90.2,1,158
43453.91667,121.01372,24.77834,1.48,0.5,16.7,9.1,30.1,82,68,4.2,2.29,0.41,2.7,270.9,0,15.8,94.6,1,158
43453.95833,121.01627,24.766508,0.6,1.2,11.8,13,19.5,69,55,4,2.04,0.23,2.27,269,0.2,14.6,95.8,1,153
43453.95833,120.989823,24.778,0.62,1.5,17.4,18.9,49.4,97,64,4.4,2.09,0.1,2.19,170,1,16.7,91.3,1,158
43453.95833,121.01372,24.77834,0.68,0.6,24.8,13,19.3,79,66,2.2,2.3,0.41,2.71,300.7,0,15.2,95.7,1,158
43454,121.01627,24.766508,0.59,1.1,10.5,11.5,26.3,68,54,4.2,2.01,0.18,2.19,237,0.3,14.8,96.1,1,153
43454,120.989823,24.778,0.66,1.7,25.2,27,38.3,98,64,4.6,2.11,0.16,2.28,165,1.5,16.5,90.7,1,157
43454,121.01372,24.77834,0.69,0.5,22.5,11.5,26.9,78,68,2.5,2.3,0.41,2.71,121.9,0,15.3,96.1,1,157
43454.04167,121.01627,24.766508,0.52,1.1,11,12.1,16.4,64,47,3.9,1.97,0.22,2.19,108,0.7,14,95.9,1,153
43454.04167,121.01372,24.77834,0.71,0.4,19.8,12.1,15.1,74,64,2.2,2.54,0.47,3.01,142.4,0.1,14.6,96.1,1,157
43454.08333,121.01627,24.766508,0.48,1.2,15.9,17.1,15.6,46,37,4.4,1.94,0.22,2.16,79,0.2,13.3,96,1,152
43454.08333,120.989823,24.778,0.62,1.2,25.9,27.1,33,92,61,4.5,2.1,0.17,2.27,156,0.7,16.4,85.3,1,156
43454.08333,121.01372,24.77834,0.64,0.6,16.2,17.1,13.2,63,53,2.3,2.49,0.45,2.94,150.5,0,13.9,96.2,1,157
43454.125,121.01627,24.766508,0.52,1.3,18.3,19.7,10.7,38,33,4.2,1.96,0.19,2.15,99,0.3,12.9,96,1,145
43454.125,120.989823,24.778,0.52,1.4,27.9,29.2,27.9,68,45,3.2,2.11,0.14,2.25,171,0.8,16.5,76.1,1,155
43454.125,121.01372,24.77834,0.62,1.6,20.1,19.7,7,51,44,1.6,2.52,0.43,2.95,150.6,0,13.3,96.3,1,156
43454.16667,121.01627,24.766508,0.42,2.1,18.5,20.6,12.9,34,26,4.5,1.94,0.26,2.2,127,0.2,12.6,95.5,1,135
43454.16667,120.989823,24.778,0.47,1.6,22.1,23.7,30.6,45,32,3.7,2.12,0.14,2.26,161,0.9,16.6,68.7,1,152
43454.16667,121.01372,24.77834,1.17,3.9,25.2,20.6,3.4,42,38,1.4,2.66,0.49,3.15,154.6,0.1,13,96.1,1,154
43454.20833,121.01627,24.766508,0.52,9.6,27.8,37.4,9.9,35,24,3.1,1.99,0.26,2.25,106,0.3,12.2,93.2,1,124
43454.20833,120.989823,24.778,0.42,1.2,22.3,23.5,34.8,40,30,3.2,2.07,0.13,2.2,163,1.3,17,60.4,1,143
43454.20833,121.01372,24.77834,1.54,58.5,30.7,37.4,1.1,38,32,1.4,2.49,0.61,3.1,153.2,0.1,12.8,95.1,1,152
43454.25,121.01627,24.766508,1.71,62.8,42.4,105.3,3.6,37,22,1.7,2.01,0.47,2.47,310,0.3,14.6,79.7,1,113
43454.25,120.989823,24.778,0.43,1.6,24.4,26,29.3,38,26,3.3,2.07,0.13,2.2,161,1.5,17,57.7,1,128
43454.25,121.01372,24.77834,1.72,69.9,37.6,105.3,2.1,42,30,2.3,2.41,0.65,3.06,8.9,0,13.9,90,1,141
43454.29167,121.01627,24.766508,1.85,80.7,37.1,117.8,3,41,22,3.6,1.95,0.55,2.5,256,0.7,17.5,72.4,1,103
43454.29167,120.989823,24.778,0.54,5.1,28.3,33.4,26,38,25,4.1,2.06,0.15,2.21,156,1.9,18.3,54.8,1,116
43454.29167,121.01372,24.77834,2.15,29.8,45.7,117.8,6.8,45,33,2.2,2.52,0.82,3.34,334.6,0.1,18.5,65.5,1,129
43454.33333,121.01627,24.766508,0.5,10.1,17.6,27.7,24.1,30,19,4.5,1.83,0.2,2.03,222,0.7,22.2,51.5,1,94
43454.33333,120.989823,24.778,0.44,7.6,23,30.6,34.5,28,15,3.3,2.11,0.12,2.23,176,1.4,23.3,41.9,1,106
43454.33333,121.01372,24.77834,1.04,16,30.9,27.7,23.1,41,28,3,2.23,0.45,2.68,181.4,0.2,23.9,45.9,1,121
43454.375,121.01627,24.766508,0.47,14,19.7,33.7,25.8,21,11,4.1,1.75,0.2,1.95,276,1.4,24.5,46.9,1,87
43454.375,120.989823,24.778,0.4,4.1,13.3,17.4,42.8,24,14,3,2.07,0.13,2.2,250,1.1,25.4,41.8,1,93
43454.375,121.01372,24.77834,0.65,3.6,12.3,33.7,36.3,32,17,2.7,2.17,0.33,2.5,275.9,0.5,25.2,45,1,113
43454.41667,121.01627,24.766508,0.52,7.4,19.4,26.8,36.4,27,11,4.9,1.82,0.2,2.02,272,2.2,25.1,43.5,0,77
43454.41667,120.989823,24.778,0.46,3.2,11.3,14.5,53.1,28,12,4,2.02,0.14,2.16,299,2.6,24.5,44.1,1,84
43454.41667,121.01372,24.77834,0.74,3.2,14,26.8,45.3,30,16,3.2,2.21,0.36,2.57,331.6,1.1,25.6,42.8,1,102
43454.45833,121.01627,24.766508,0.56,4.5,15.1,19.6,47.6,30,14,5,1.89,0.16,2.05,265,2,24.6,50,0,69
43454.45833,121.01372,24.77834,0.75,1.6,7.7,19.6,56.7,32,18,3.2,2.2,0.31,2.51,332.2,1.1,24.8,51.2,1,92
43454.5,121.01627,24.766508,0.57,3.7,13.3,17,52.2,32,15,4.3,1.88,0.11,1.99,273,2.2,24.5,50.8,0,62
43454.5,120.989823,24.778,0.48,1.9,7.1,9,61.9,32,13,4.3,1.95,0.11,2.06,300,2.1,24.4,50.2,0,66
43454.5,121.01372,24.77834,0.76,1.4,8.5,17,60.3,32,16,3.3,2.19,0.31,2.5,318.6,0.9,24.7,51,1,82
43454.54167,121.01627,24.766508,0.58,4.1,18.4,22.6,54.7,34,16,4.3,1.86,0.21,2.07,260,1.2,25.6,48.3,0,57
43454.54167,120.989823,24.778,0.45,1.4,6.7,8.1,67,32,17,3.9,1.94,0.12,2.05,304,2,24.5,49.8,0,61
43454.54167,121.01372,24.77834,0.8,1.1,9.5,22.6,66.8,34,19,2.9,2.18,0.33,2.51,316.2,0.5,25.5,48.4,0,73
